zip,income,year
62249,42505.0,2021
62250,29375.0,2021
62253,17978.0,2021
62254,29563.0,2021
62255,30246.0,2021
62256,61250.0,2021
62257,31435.0,2021
62258,33488.0,2021
62260,39355.0,2021
62261,31023.0,2021
62262,29524.0,2021
62263,39243.0,2021
62264,36218.0,2021
62265,56066.0,2021
62266,,2021
62268,31467.0,2021
62269,48510.0,2021
62271,36583.0,2021
62272,25205.0,2021
62273,22357.0,2021
62274,25388.0,2021
62275,33694.0,2021
62277,42581.0,2021
62278,35762.0,2021
62279,,2021
62280,47992.0,2021
62281,54481.0,2021
62282,44063.0,2021
62284,23786.0,2021
62285,48923.0,2021
62286,35744.0,2021
62288,28645.0,2021
62289,32344.0,2021
62292,21864.0,2021
62293,45118.0,2021
62294,43314.0,2021
62295,38458.0,2021
62297,26379.0,2021
62298,40006.0,2021
62301,29887.0,2021
62305,39628.0,2021
62311,30702.0,2021
62312,31932.0,2021
62313,40924.0,2021
62314,32683.0,2021
62316,27308.0,2021
62319,26731.0,2021
62320,36912.0,2021
62321,38109.0,2021
62323,25595.0,2021
62324,26439.0,2021
62325,30893.0,2021
62326,28655.0,2021
62330,33516.0,2021
62334,21513.0,2021
62336,28750.0,2021
62338,37579.0,2021
62339,38375.0,2021
62340,26700.0,2021
62341,33295.0,2021
62343,22335.0,2021
62344,66563.0,2021
62345,29861.0,2021
62346,33500.0,2021
62347,38604.0,2021
62348,37891.0,2021
62349,31515.0,2021
62351,39770.0,2021
62352,24107.0,2021
62353,32048.0,2021
62354,21370.0,2021
62355,21066.0,2021
62356,22500.0,2021
62357,18571.0,2021
62358,32875.0,2021
62359,,2021
62360,37455.0,2021
62361,19929.0,2021
62362,26838.0,2021
62363,31647.0,2021
62365,35625.0,2021
62366,30000.0,2021
62367,25689.0,2021
62370,38864.0,2021
62373,23348.0,2021
62374,27813.0,2021
62375,36797.0,2021
62376,35833.0,2021
62378,28469.0,2021
62379,30130.0,2021
62380,15806.0,2021
62401,33527.0,2021
62410,32500.0,2021
62411,35578.0,2021
62413,43125.0,2021
62414,26103.0,2021
62417,27440.0,2021
62418,30325.0,2021
62419,26250.0,2021
62420,31853.0,2021
62421,33929.0,2021
62422,30875.0,2021
62423,53125.0,2021
62424,40406.0,2021
62425,39583.0,2021
62426,30089.0,2021
62427,33667.0,2021
62428,29963.0,2021
62431,32000.0,2021
62432,27981.0,2021
62433,27404.0,2021
62434,34342.0,2021
62436,20071.0,2021
62438,37639.0,2021
62439,28108.0,2021
62440,30450.0,2021
62441,41221.0,2021
62442,24122.0,2021
62443,32478.0,2021
62444,16726.0,2021
62445,33686.0,2021
62446,33456.0,2021
62447,35008.0,2021
62448,31126.0,2021
62449,28944.0,2021
62450,28088.0,2021
62451,29455.0,2021
62452,28813.0,2021
62454,31624.0,2021
62458,22462.0,2021
62459,27500.0,2021
62460,30952.0,2021
62461,37045.0,2021
62462,33534.0,2021
62463,28125.0,2021
62464,25227.0,2021
62465,40250.0,2021
62466,33006.0,2021
62467,37249.0,2021
62468,35951.0,2021
62469,35606.0,2021
62471,23189.0,2021
62473,31052.0,2021
62474,29125.0,2021
62475,,2021
62476,30709.0,2021
62477,31607.0,2021
62478,37917.0,2021
62479,37100.0,2021
62480,25750.0,2021
62481,23125.0,2021
62501,39851.0,2021
62510,26471.0,2021
62512,34628.0,2021
62513,38681.0,2021
62514,44440.0,2021
62515,38194.0,2021
62517,26944.0,2021
62518,45714.0,2021
62519,40556.0,2021
62520,39901.0,2021
62521,32474.0,2021
62522,26985.0,2021
62523,7461.0,2021
62526,27978.0,2021
62530,37269.0,2021
62531,41387.0,2021
62532,22604.0,2021
62533,43088.0,2021
62534,34288.0,2021
62535,49300.0,2021
62536,68819.0,2021
62537,44205.0,2021
62538,27159.0,2021
62539,33063.0,2021
62540,33851.0,2021
62541,11667.0,2021
62543,36902.0,2021
62544,35513.0,2021
62545,43432.0,2021
62546,35781.0,2021
62547,31532.0,2021
62548,40709.0,2021
62549,42159.0,2021
62550,36170.0,2021
62551,41979.0,2021
62553,36875.0,2021
62554,41133.0,2021
62555,40000.0,2021
62556,27222.0,2021
62557,27262.0,2021
62558,41303.0,2021
62560,36452.0,2021
62561,36755.0,2021
62563,51588.0,2021
62565,32144.0,2021
62567,30509.0,2021
62568,31988.0,2021
62570,37500.0,2021
62571,36250.0,2021
62572,40069.0,2021
62573,35409.0,2021
62601,41250.0,2021
62610,23125.0,2021
62611,38384.0,2021
62612,38333.0,2021
62613,53061.0,2021
62615,39630.0,2021
62617,35568.0,2021
62618,27705.0,2021
62621,35938.0,2021
62622,,2021
62624,27500.0,2021
62625,52067.0,2021
62626,28379.0,2021
62627,32708.0,2021
62628,34375.0,2021
62629,52194.0,2021
62630,34071.0,2021
62631,25000.0,2021
62633,24110.0,2021
62634,43902.0,2021
62635,40556.0,2021
62638,41571.0,2021
62639,27426.0,2021
62640,27364.0,2021
62642,34313.0,2021
62643,37448.0,2021
62644,28942.0,2021
62649,33750.0,2021
62650,30254.0,2021
62655,21810.0,2021
62656,29015.0,2021
62661,32277.0,2021
62663,42813.0,2021
62664,32153.0,2021
62665,29146.0,2021
62666,37500.0,2021
62667,35104.0,2021
62668,26974.0,2021
62670,40987.0,2021
62671,42083.0,2021
62672,27188.0,2021
62673,28125.0,2021
62674,20658.0,2021
62675,40491.0,2021
62677,43601.0,2021
62681,29684.0,2021
62682,32353.0,2021
62684,56985.0,2021
62685,32335.0,2021
62688,35625.0,2021
62689,29792.0,2021
62690,32056.0,2021
62691,32962.0,2021
62692,32842.0,2021
62693,52121.0,2021
62694,29159.0,2021
62695,29250.0,2021
62701,20588.0,2021
62702,29801.0,2021
62703,24806.0,2021
62704,35979.0,2021
62706,,2021
62707,45463.0,2021
62711,60857.0,2021
62712,51309.0,2021
62801,27194.0,2021
62803,39057.0,2021
62806,32576.0,2021
62807,38077.0,2021
62808,34261.0,2021
62809,24063.0,2021
62810,33958.0,2021
62811,19655.0,2021
62812,28888.0,2021
62814,32131.0,2021
62815,24375.0,2021
62816,29375.0,2021
62817,,2021
62818,32222.0,2021
62819,27303.0,2021
62820,21420.0,2021
62821,28106.0,2021
62822,22403.0,2021
62823,30441.0,2021
62824,27847.0,2021
62825,17656.0,2021
62827,33205.0,2021
62828,36594.0,2021
62829,2500.0,2021
62830,33871.0,2021
62831,37841.0,2021
62832,25795.0,2021
62833,33750.0,2021
62835,20197.0,2021
62836,37375.0,2021
62837,30734.0,2021
62838,25660.0,2021
62839,29489.0,2021
62841,,2021
62842,27431.0,2021
62843,13344.0,2021
62844,24234.0,2021
62846,20000.0,2021
62848,29531.0,2021
62849,31161.0,2021
62850,40075.0,2021
62851,25855.0,2021
62852,32500.0,2021
62853,33802.0,2021
62854,26149.0,2021
62856,28409.0,2021
62858,30548.0,2021
62859,28027.0,2021
62860,54519.0,2021
62861,20000.0,2021
62862,28636.0,2021
62863,28368.0,2021
62864,29392.0,2021
62865,37971.0,2021
62867,17708.0,2021
62868,37652.0,2021
62869,30102.0,2021
62870,26898.0,2021
62871,35000.0,2021
62872,27239.0,2021
62874,25769.0,2021
62875,29074.0,2021
62876,27188.0,2021
62877,26447.0,2021
62878,35917.0,2021
62879,25417.0,2021
62880,30378.0,2021
62881,32870.0,2021
62882,21067.0,2021
62883,36250.0,2021
62884,30084.0,2021
62885,28295.0,2021
62886,30250.0,2021
62887,24318.0,2021
62888,31298.0,2021
62889,27038.0,2021
62890,28424.0,2021
62891,24712.0,2021
62892,27708.0,2021
62893,32413.0,2021
62894,34625.0,2021
62895,28302.0,2021
62896,24350.0,2021
62897,30167.0,2021
62898,38162.0,2021
62899,33234.0,2021
62901,20625.0,2021
62902,26257.0,2021
62903,19825.0,2021
62905,28272.0,2021
62906,28310.0,2021
62907,32055.0,2021
62908,29000.0,2021
62910,24310.0,2021
62912,23519.0,2021
62914,20109.0,2021
62915,21691.0,2021
62916,22644.0,2021
62917,26769.0,2021
62918,36564.0,2021
62919,25286.0,2021
62920,29904.0,2021
62921,14813.0,2021
62922,31389.0,2021
62923,30000.0,2021
62924,31154.0,2021
62926,31613.0,2021
62927,21121.0,2021
62928,22917.0,2021
62930,25871.0,2021
62931,27448.0,2021
62932,22500.0,2021
62933,35787.0,2021
62934,28287.0,2021
62935,30847.0,2021
62938,28057.0,2021
62939,35231.0,2021
62940,17232.0,2021
62941,27364.0,2021
62942,28708.0,2021
62943,25600.0,2021
62946,26446.0,2021
62947,35938.0,2021
62948,27523.0,2021
62949,25000.0,2021
62950,51250.0,2021
62951,31056.0,2021
62952,27330.0,2021
62953,20577.0,2021
62954,37951.0,2021
62956,26132.0,2021
62957,27171.0,2021
62958,29955.0,2021
62959,30506.0,2021
62960,26916.0,2021
62961,,2021
62962,,2021
62963,22344.0,2021
62964,25450.0,2021
62965,,2021
62966,28084.0,2021
62967,20625.0,2021
62969,,2021
62970,23125.0,2021
62972,36000.0,2021
62974,38542.0,2021
62975,31379.0,2021
62976,29750.0,2021
62977,27375.0,2021
62979,32026.0,2021
62982,21094.0,2021
62983,25245.0,2021
62984,26714.0,2021
62985,27561.0,2021
62987,32586.0,2021
62988,23089.0,2021
62990,23295.0,2021
62992,21563.0,2021
62994,34554.0,2021
62995,24951.0,2021
62996,24236.0,2021
62997,34219.0,2021
62998,63000.0,2021
62999,22438.0,2021
63673,28250.0,2021
60002,47262.0,2022
60004,59665.0,2022
60005,53112.0,2022
60007,49814.0,2022
60008,43289.0,2022
60010,71122.0,2022
60012,57360.0,2022
60013,46239.0,2022
60014,46230.0,2022
60015,74991.0,2022
60016,41532.0,2022
60018,33773.0,2022
60020,36546.0,2022
60021,50694.0,2022
60022,91917.0,2022
60025,56398.0,2022
60026,64136.0,2022
60029,100893.0,2022
60030,49026.0,2022
60031,51580.0,2022
60033,33246.0,2022
60034,34531.0,2022
60035,71950.0,2022
60040,37750.0,2022
60041,44801.0,2022
60042,39852.0,2022
60043,124107.0,2022
60044,66800.0,2022
60045,72905.0,2022
60046,52327.0,2022
60047,71657.0,2022
60048,71636.0,2022
60050,43462.0,2022
60051,47711.0,2022
60053,50330.0,2022
60056,49560.0,2022
60060,45427.0,2022
60061,55150.0,2022
60062,62278.0,2022
60064,23944.0,2022
60067,59284.0,2022
60068,67846.0,2022
60069,62648.0,2022
60070,46017.0,2022
60071,43796.0,2022
60072,58385.0,2022
60073,38942.0,2022
60074,40780.0,2022
60075,,2022
60076,46609.0,2022
60077,35898.0,2022
60081,51776.0,2022
60083,49689.0,2022
60084,46123.0,2022
60085,30504.0,2022
60087,36360.0,2022
60088,22791.0,2022
60089,61891.0,2022
60090,40594.0,2022
60091,81837.0,2022
60093,85971.0,2022
60096,47356.0,2022
60097,45639.0,2022
60098,40769.0,2022
60099,31984.0,2022
60101,37730.0,2022
60102,52917.0,2022
60103,54368.0,2022
60104,32736.0,2022
60106,40196.0,2022
60107,39811.0,2022
60108,47638.0,2022
60109,47500.0,2022
60110,34925.0,2022
60111,48438.0,2022
60112,37056.0,2022
60113,48021.0,2022
60115,24342.0,2022
60118,47689.0,2022
60119,57112.0,2022
60120,35388.0,2022
60123,36434.0,2022
60124,62369.0,2022
60126,60562.0,2022
60129,51250.0,2022
60130,54840.0,2022
60131,34748.0,2022
60133,36463.0,2022
60134,61082.0,2022
60135,38307.0,2022
60136,61424.0,2022
60137,62663.0,2022
60139,38869.0,2022
60140,48027.0,2022
60141,14006.0,2022
60142,45580.0,2022
60143,59063.0,2022
60144,35313.0,2022
60145,48500.0,2022
60146,32685.0,2022
60148,48627.0,2022
60150,40558.0,2022
60151,52966.0,2022
60152,41605.0,2022
60153,33523.0,2022
60154,50256.0,2022
60155,37163.0,2022
60156,48688.0,2022
60157,45676.0,2022
60160,35350.0,2022
60162,34190.0,2022
60163,36925.0,2022
60164,34967.0,2022
60165,29831.0,2022
60169,42649.0,2022
60171,37399.0,2022
60172,48979.0,2022
60173,64252.0,2022
60174,49397.0,2022
60175,63118.0,2022
60176,37370.0,2022
60177,50144.0,2022
60178,43623.0,2022
60180,52292.0,2022
60181,39982.0,2022
60183,,2022
60184,68712.0,2022
60185,37621.0,2022
60187,47699.0,2022
60188,44540.0,2022
60189,58059.0,2022
60190,59287.0,2022
60191,40177.0,2022
60192,65388.0,2022
60193,46343.0,2022
60194,47926.0,2022
60195,57788.0,2022
60201,41053.0,2022
60202,52058.0,2022
60203,71616.0,2022
60208,,2022
60301,72426.0,2022
60302,59055.0,2022
60304,65607.0,2022
60305,68143.0,2022
60401,40765.0,2022
60402,37072.0,2022
60403,36973.0,2022
60404,47115.0,2022
60406,30296.0,2022
60407,40449.0,2022
60408,37981.0,2022
60409,33128.0,2022
60410,54818.0,2022
60411,29395.0,2022
60415,38635.0,2022
60416,45004.0,2022
60417,41005.0,2022
60418,36429.0,2022
60419,28575.0,2022
60420,37830.0,2022
60421,48235.0,2022
60422,63882.0,2022
60423,57343.0,2022
60424,36781.0,2022
60425,33131.0,2022
60426,24885.0,2022
60428,30010.0,2022
60429,36796.0,2022
60430,44732.0,2022
60431,47270.0,2022
60432,30278.0,2022
60433,29824.0,2022
60435,37808.0,2022
60436,29806.0,2022
60437,41750.0,2022
60438,38323.0,2022
60439,53327.0,2022
60440,37894.0,2022
60441,44990.0,2022
60442,53881.0,2022
60443,47761.0,2022
60444,43988.0,2022
60445,41931.0,2022
60446,37786.0,2022
60447,52180.0,2022
60448,50348.0,2022
60449,52757.0,2022
60450,42180.0,2022
60451,56931.0,2022
60452,41304.0,2022
60453,41028.0,2022
60455,32865.0,2022
60456,34473.0,2022
60457,40693.0,2022
60458,31381.0,2022
60459,36133.0,2022
60460,39583.0,2022
60461,42316.0,2022
60462,46304.0,2022
60463,53676.0,2022
60464,58312.0,2022
60465,41974.0,2022
60466,34623.0,2022
60467,47177.0,2022
60468,39854.0,2022
60469,25170.0,2022
60470,36500.0,2022
60471,37204.0,2022
60472,23942.0,2022
60473,34895.0,2022
60474,49000.0,2022
60475,31847.0,2022
60476,35870.0,2022
60477,46892.0,2022
60478,36276.0,2022
60479,38601.0,2022
60480,50480.0,2022
60481,38557.0,2022
60482,31797.0,2022
60484,33493.0,2022
60487,53185.0,2022
60490,55982.0,2022
60491,52841.0,2022
60501,29326.0,2022
60502,68422.0,2022
60503,58605.0,2022
60504,45839.0,2022
60505,30349.0,2022
60506,33294.0,2022
60510,51362.0,2022
60511,62566.0,2022
60512,54763.0,2022
60513,53632.0,2022
60514,62857.0,2022
60515,55211.0,2022
60516,53934.0,2022
60517,48052.0,2022
60518,34484.0,2022
60519,51667.0,2022
60520,46370.0,2022
60521,99163.0,2022
60523,55905.0,2022
60525,53425.0,2022
60526,56910.0,2022
60527,57217.0,2022
60530,34219.0,2022
60531,32333.0,2022
60532,56252.0,2022
60534,35350.0,2022
60536,59583.0,2022
60537,49375.0,2022
60538,40705.0,2022
60539,,2022
60540,61340.0,2022
60541,41599.0,2022
60542,50768.0,2022
60543,51084.0,2022
60544,49749.0,2022
60545,41863.0,2022
60546,49730.0,2022
60548,35068.0,2022
60549,34094.0,2022
60550,39155.0,2022
60551,38031.0,2022
60552,57043.0,2022
60553,40402.0,2022
60554,51021.0,2022
60555,47637.0,2022
60556,37163.0,2022
60557,34342.0,2022
60558,85960.0,2022
60559,46965.0,2022
60560,55549.0,2022
60561,49115.0,2022
60563,59779.0,2022
60564,74550.0,2022
60565,63476.0,2022
60585,61344.0,2022
60586,48861.0,2022
60601,87238.0,2022
60602,37111.0,2022
60603,102554.0,2022
60604,74861.0,2022
60605,78477.0,2022
60606,104763.0,2022
60607,73910.0,2022
60608,33462.0,2022
60609,28607.0,2022
60610,78911.0,2022
60611,90711.0,2022
60612,34323.0,2022
60613,65166.0,2022
60614,80197.0,2022
60615,40706.0,2022
60616,43560.0,2022
60617,30040.0,2022
60618,54579.0,2022
60619,29791.0,2022
60620,27923.0,2022
60621,19697.0,2022
60622,68109.0,2022
60623,24758.0,2022
60624,20756.0,2022
60625,41339.0,2022
60626,34983.0,2022
60628,28921.0,2022
60629,28145.0,2022
60630,44707.0,2022
60631,58754.0,2022
60632,28621.0,2022
60633,33439.0,2022
60634,38520.0,2022
60636,23433.0,2022
60637,24226.0,2022
60638,41606.0,2022
60639,28316.0,2022
60640,50615.0,2022
60641,39423.0,2022
60642,78757.0,2022
60643,41620.0,2022
60644,22776.0,2022
60645,35457.0,2022
60646,53105.0,2022
60647,54712.0,2022
60649,31444.0,2022
60651,26873.0,2022
60652,33664.0,2022
60653,29987.0,2022
60654,99474.0,2022
60655,65375.0,2022
60656,49766.0,2022
60657,72632.0,2022
60659,33517.0,2022
60660,39135.0,2022
60661,103187.0,2022
60706,43453.0,2022
60707,40636.0,2022
60712,42485.0,2022
60714,34563.0,2022
60803,38364.0,2022
60804,32099.0,2022
60805,47628.0,2022
60827,24234.0,2022
60901,29736.0,2022
60910,31000.0,2022
60911,41202.0,2022
60912,30238.0,2022
60913,41625.0,2022
60914,36083.0,2022
60915,31015.0,2022
60917,42639.0,2022
60918,36574.0,2022
60919,45521.0,2022
60920,20833.0,2022
60921,32140.0,2022
60922,35273.0,2022
60924,34813.0,2022
60926,38333.0,2022
60927,45946.0,2022
60928,31653.0,2022
60929,35882.0,2022
60930,26667.0,2022
60931,30114.0,2022
60932,91452.0,2022
60933,26042.0,2022
60934,35000.0,2022
60935,46667.0,2022
60936,34375.0,2022
60938,35227.0,2022
60939,,2022
60940,41061.0,2022
60941,38952.0,2022
60942,28504.0,2022
60945,34896.0,2022
60946,40982.0,2022
60948,31848.0,2022
60949,32717.0,2022
60950,39874.0,2022
60951,38750.0,2022
60952,31157.0,2022
60953,32870.0,2022
60954,33441.0,2022
60955,34121.0,2022
60956,26731.0,2022
60957,36081.0,2022
60958,23833.0,2022
60959,29063.0,2022
60960,34318.0,2022
60961,40568.0,2022
60962,34464.0,2022
60963,29419.0,2022
60964,33514.0,2022
60966,30276.0,2022
60967,,2022
60968,39545.0,2022
60969,38125.0,2022
60970,28799.0,2022
60973,30000.0,2022
60974,26875.0,2022
61001,38170.0,2022
61006,34479.0,2022
61007,55192.0,2022
61008,34359.0,2022
61010,40625.0,2022
61011,51250.0,2022
61012,36145.0,2022
61013,33634.0,2022
61014,36122.0,2022
61015,56467.0,2022
61016,48869.0,2022
61018,40745.0,2022
61019,46755.0,2022
61020,42524.0,2022
61021,33178.0,2022
61024,36352.0,2022
61025,37768.0,2022
61027,32604.0,2022
61028,37619.0,2022
61030,35982.0,2022
61031,27092.0,2022
61032,28973.0,2022
61036,44379.0,2022
61037,43705.0,2022
61038,30217.0,2022
61039,44286.0,2022
61041,28250.0,2022
61042,30083.0,2022
61043,22500.0,2022
61044,37361.0,2022
61046,38503.0,2022
61047,37466.0,2022
61048,37917.0,2022
61049,26125.0,2022
61050,44453.0,2022
61051,35938.0,2022
61052,37569.0,2022
61053,32546.0,2022
61054,30896.0,2022
61057,,2022
61059,26563.0,2022
61060,38095.0,2022
61061,41046.0,2022
61062,34472.0,2022
61063,38274.0,2022
61064,36654.0,2022
61065,47795.0,2022
61067,33491.0,2022
61068,33150.0,2022
61070,47157.0,2022
61071,33133.0,2022
61072,47212.0,2022
61073,48435.0,2022
61074,28026.0,2022
61075,34904.0,2022
61077,,2022
61078,35230.0,2022
61079,28750.0,2022
61080,37900.0,2022
61081,33397.0,2022
61084,41756.0,2022
61085,35193.0,2022
61087,34898.0,2022
61088,45198.0,2022
61089,38516.0,2022
61091,,2022
61101,26224.0,2022
61102,25447.0,2022
61103,29823.0,2022
61104,20270.0,2022
61107,39712.0,2022
61108,30815.0,2022
61109,32400.0,2022
61111,34511.0,2022
61112,23719.0,2022
61114,41684.0,2022
61115,34673.0,2022
61201,29870.0,2022
61230,40054.0,2022
61231,36765.0,2022
61232,42143.0,2022
61233,39583.0,2022
61234,38493.0,2022
61235,41625.0,2022
61236,24792.0,2022
61237,,2022
61238,34701.0,2022
61239,23125.0,2022
61240,49411.0,2022
61241,36160.0,2022
61242,46324.0,2022
61243,42857.0,2022
61244,35118.0,2022
61250,44542.0,2022
61251,32708.0,2022
61252,35880.0,2022
61254,46050.0,2022
61256,46250.0,2022
61257,36250.0,2022
61258,,2022
61259,46331.0,2022
61260,26250.0,2022
61261,31875.0,2022
61262,38875.0,2022
61263,30435.0,2022
61264,43405.0,2022
61265,35938.0,2022
61270,39939.0,2022
61272,36667.0,2022
61273,50428.0,2022
61274,40114.0,2022
61275,45639.0,2022
61276,46250.0,2022
61277,34750.0,2022
61278,43589.0,2022
61279,42102.0,2022
61281,42582.0,2022
61282,38896.0,2022
61283,32375.0,2022
61284,49141.0,2022
61285,32218.0,2022
61301,30637.0,2022
61310,38048.0,2022
61311,33828.0,2022
61312,39732.0,2022
61313,50100.0,2022
61314,41328.0,2022
61315,26023.0,2022
61316,36000.0,2022
61317,26125.0,2022
61318,32115.0,2022
61319,36887.0,2022
61320,34950.0,2022
61321,39063.0,2022
61322,36728.0,2022
61323,32794.0,2022
61324,36944.0,2022
61325,38785.0,2022
61326,35592.0,2022
61327,43295.0,2022
61328,47619.0,2022
61329,37222.0,2022
61330,36250.0,2022
61331,,2022
61332,23750.0,2022
61333,31429.0,2022
61334,48194.0,2022
61335,32500.0,2022
61336,38214.0,2022
61337,28242.0,2022
61338,39063.0,2022
61340,39342.0,2022
61341,37897.0,2022
61342,34083.0,2022
61344,24219.0,2022
61345,38697.0,2022
61346,38750.0,2022
61348,38554.0,2022
61349,38173.0,2022
61350,36502.0,2022
61353,31734.0,2022
61354,39492.0,2022
61356,33392.0,2022
61358,37500.0,2022
61359,36750.0,2022
61360,41005.0,2022
61361,33442.0,2022
61362,28647.0,2022
61363,33438.0,2022
61364,32726.0,2022
61367,46905.0,2022
61368,33462.0,2022
61369,32277.0,2022
61370,40142.0,2022
61371,119770.0,2022
61372,32813.0,2022
61373,45485.0,2022
61374,16250.0,2022
61375,43169.0,2022
61376,33076.0,2022
61377,27917.0,2022
61378,51667.0,2022
61379,38299.0,2022
61401,26326.0,2022
61402,,2022
61410,31884.0,2022
61411,33646.0,2022
61412,38813.0,2022
61413,40313.0,2022
61414,35000.0,2022
61415,32154.0,2022
61416,21806.0,2022
61417,26857.0,2022
61418,40250.0,2022
61419,29554.0,2022
61420,33580.0,2022
61421,34460.0,2022
61422,32090.0,2022
61423,39620.0,2022
61424,25000.0,2022
61425,26050.0,2022
61426,32539.0,2022
61427,35881.0,2022
61428,43669.0,2022
61430,42083.0,2022
61431,29722.0,2022
61432,38333.0,2022
61433,,2022
61434,32850.0,2022
61435,,2022
61436,44405.0,2022
61437,34432.0,2022
61438,34688.0,2022
61439,27500.0,2022
61440,34458.0,2022
61441,34840.0,2022
61442,37000.0,2022
61443,25562.0,2022
61447,50417.0,2022
61448,36310.0,2022
61449,34531.0,2022
61450,31890.0,2022
61451,37125.0,2022
61452,36875.0,2022
61453,35265.0,2022
61454,30714.0,2022
61455,21671.0,2022
61458,39722.0,2022
61459,40966.0,2022
61460,30625.0,2022
61462,29920.0,2022
61465,31596.0,2022
61466,47206.0,2022
61467,41094.0,2022
61468,,2022
61469,27366.0,2022
61470,30924.0,2022
61471,35625.0,2022
61472,38611.0,2022
61473,35327.0,2022
61474,27875.0,2022
61475,53000.0,2022
61476,33750.0,2022
61477,38684.0,2022
61478,,2022
61479,,2022
61480,36458.0,2022
61482,36295.0,2022
61483,31359.0,2022
61484,27244.0,2022
61485,33478.0,2022
61486,44104.0,2022
61488,34514.0,2022
61489,44000.0,2022
61490,39063.0,2022
61491,35441.0,2022
61501,30760.0,2022
61516,48750.0,2022
61517,44539.0,2022
61519,24286.0,2022
61520,29315.0,2022
61523,37698.0,2022
61524,35489.0,2022
61525,71250.0,2022
61526,31736.0,2022
61528,89919.0,2022
61529,43269.0,2022
61530,30681.0,2022
61531,41451.0,2022
61532,31250.0,2022
61533,32800.0,2022
61534,45547.0,2022
61535,54706.0,2022
61536,39434.0,2022
61537,35875.0,2022
61539,38500.0,2022
61540,33250.0,2022
61541,31607.0,2022
61542,37863.0,2022
61543,27083.0,2022
61544,49583.0,2022
61545,46458.0,2022
61546,39472.0,2022
61547,61087.0,2022
61548,47998.0,2022
61550,45536.0,2022
61552,,2022
61553,30076.0,2022
61554,34880.0,2022
61559,34434.0,2022
61560,32125.0,2022
61561,40014.0,2022
61562,43629.0,2022
61563,27292.0,2022
61564,34012.0,2022
61565,39886.0,2022
61567,39375.0,2022
61568,41746.0,2022
61569,50909.0,2022
61570,36385.0,2022
61571,43543.0,2022
61572,31712.0,2022
61602,30667.0,2022
61603,24531.0,2022
61604,28699.0,2022
61605,19476.0,2022
61606,19903.0,2022
61607,42784.0,2022
61610,34707.0,2022
61611,40047.0,2022
61614,43995.0,2022
61615,50257.0,2022
61616,36459.0,2022
61625,5317.0,2022
61701,34598.0,2022
61704,53004.0,2022
61705,58979.0,2022
61720,39583.0,2022
61721,41250.0,2022
61722,32463.0,2022
61723,45655.0,2022
61724,42969.0,2022
61725,50375.0,2022
61726,33125.0,2022
61727,34044.0,2022
61728,37434.0,2022
61729,40110.0,2022
61730,31000.0,2022
61731,34688.0,2022
61732,42729.0,2022
61733,46563.0,2022
61734,35116.0,2022
61735,37639.0,2022
61736,62132.0,2022
61737,36875.0,2022
61738,38590.0,2022
61739,40514.0,2022
61740,46198.0,2022
61741,41786.0,2022
61742,51083.0,2022
61743,49167.0,2022
61744,34535.0,2022
61745,52028.0,2022
61747,38309.0,2022
61748,54575.0,2022
61749,40787.0,2022
61750,23482.0,2022
61751,41458.0,2022
61752,43229.0,2022
61753,46987.0,2022
61754,44734.0,2022
61755,47681.0,2022
61756,40096.0,2022
61759,33750.0,2022
61760,34030.0,2022
61761,29692.0,2022
61764,34679.0,2022
61769,31893.0,2022
61770,34857.0,2022
61771,49676.0,2022
61772,32292.0,2022
61773,29083.0,2022
61774,48564.0,2022
61775,29353.0,2022
61776,55341.0,2022
61777,44063.0,2022
61778,43500.0,2022
61801,23616.0,2022
61802,35752.0,2022
61810,31667.0,2022
61811,31944.0,2022
61812,50875.0,2022
61813,36094.0,2022
61814,38906.0,2022
61815,42188.0,2022
61816,31818.0,2022
61817,36745.0,2022
61818,40833.0,2022
61820,16006.0,2022
61821,37699.0,2022
61822,52630.0,2022
61830,41397.0,2022
61831,61094.0,2022
61832,29571.0,2022
61833,34752.0,2022
61834,35252.0,2022
61839,29405.0,2022
61840,37750.0,2022
61841,34257.0,2022
61842,37813.0,2022
61843,47083.0,2022
61844,38750.0,2022
61845,56250.0,2022
61846,31881.0,2022
61847,42244.0,2022
61848,27313.0,2022
61849,42695.0,2022
61850,31250.0,2022
61851,43594.0,2022
61852,68319.0,2022
61853,51147.0,2022
61854,46792.0,2022
61855,35350.0,2022
61856,45915.0,2022
61857,,2022
61858,38616.0,2022
61859,43289.0,2022
61862,59444.0,2022
61863,47917.0,2022
61864,42609.0,2022
61865,40682.0,2022
61866,30226.0,2022
61870,36528.0,2022
61871,46875.0,2022
61872,46506.0,2022
61873,51771.0,2022
61874,52442.0,2022
61875,58594.0,2022
61876,43056.0,2022
61877,47574.0,2022
61878,47534.0,2022
61880,43592.0,2022
61882,46500.0,2022
61883,34806.0,2022
61884,45019.0,2022
61910,29248.0,2022
61911,32819.0,2022
61912,36490.0,2022
61913,36411.0,2022
61914,34420.0,2022
61917,30000.0,2022
61919,34398.0,2022
61920,25859.0,2022
61924,37579.0,2022
61925,53333.0,2022
61928,37697.0,2022
61929,34618.0,2022
61930,45393.0,2022
61931,37798.0,2022
61932,41875.0,2022
61933,35052.0,2022
61936,48469.0,2022
61937,33852.0,2022
61938,31895.0,2022
61940,28629.0,2022
61941,30761.0,2022
61942,36731.0,2022
61943,32340.0,2022
61944,30544.0,2022
61949,30833.0,2022
61951,37707.0,2022
